Title,URL,Time,Abstrace,State
OBSERVATORY,https://www.nytimes.com/2004/11/16/health/science/observatory.html,2004-11-16T05:00:00+0000,"University of Helsinki researchers study sand goby, small shallows-swelling fish, and find mating habits change when water is cloudy; study, published in Proceedings of the Royal Society B, shows larger fish do not have advantage over smaller fish in attracting females when female fish cannot clearly see through water; Dr Robert Bleiweiss of University of Wisconsin leads study that suggests two species of mountain tanagers are distinguished by UV reflectance of their plumage, not outward appearance, which can be almost identical; study is published in Proceedings of the National Academy of Sciences; Leonid meteor shower viewing is expected to be at its peak around 2 am on November 19 on East Coast of United States; Dr Paul Matheus of University of Alaska discovers bear jawbone in Edmonton, Alberta, museum which he dates at around 25,000 years old; find suggests that bears made it farther south into Alaska and Yukon earlier than originally thought; Mathews speculates that bears were trapped below rather than behind ice front during their migration; drawing (M)",Alaska
Trump Imperils the Planet,https://www.nytimes.com/2018/12/26/opinion/editorials/climate-change-environment-trump.html,2018-12-27T00:07:39+0000,"Endangered species, climate change — the administration is taking the country, and the world, backward.",Alaska
Shell Oil’s Cold Calculations for a Warming World,https://www.nytimes.com/2015/05/18/magazine/shell-oils-cold-calculations-for-a-warming-world.html,2015-05-18T22:35:07+0000,What the company’s Arctic drilling plans say about how it and the Obama administration see the future of energy.,Alaska
Gore Expands on Clinton's Forest Protection Plan,https://www.nytimes.com/2000/05/31/us/gore-expands-on-clinton-s-forest-protection-plan.html,2000-05-31T05:00:00+0000,"Vice Pres Al Gore wades into one of nation's most contentious environmental debates, pledging to prohibit logging and road building on 43 million acres of undeveloped national forests if elected President; trumps recent proposal by Clinton administration that would bar road building across same broad swath of roadless land in 155 national forests and grasslands that accounts for approximately quarter of entire forest system and includes many of its most pristine areas; addresses criticisms of Clinton plan by environmentalists that it did not go far enough since it would still allow logging in undeveloped forests and explicitly exempted Tongass National Forest in Alaska, nation's largest; Gore strongly suggests he would extend same protections to Tongass, where conservation efforts have been opposed by Alaska's influential Congressional delegation; he wins endorsement of League of Conservation voters; photo (M)",Alaska
Biden Administration Expected to Move Ahead on a Major Oil Project in Alaska,https://www.nytimes.com/2023/03/10/climate/biden-willow-oil-alaska.html,2023-03-11T03:03:40+0000,The decision would allow an enormous $8 billion drilling project in the largest expanse of pristine wilderness in the United States.,Alaska
Trump Administration Finalizes Plan to Open Arctic Refuge to Drilling,https://www.nytimes.com/2020/08/17/climate/alaska-oil-drilling-anwr.html,2020-08-17T13:53:59+0000,"The decision sets up a fierce legal battle over the fate of a vast, remote area that is home to polar bears, caribou and the promise of oil wealth.",Alaska
Biden’s Fossil Fuel Moves Clash With Pledges on Climate Change,https://www.nytimes.com/2021/05/28/climate/biden-fossil-fules-climate-Willow.html,2021-05-28T09:00:31+0000,"Over the past month the Biden administration has defended three significant oil and gas projects, raising concerns among environmentalists that climate policy is being undermined",Alaska
"PBS Series Explores ‘A New Wild’ Sustained, Instead of Wrecked, by People",https://dotearth.blogs.nytimes.com/2015/02/04/pbs-series-explores-a-new-wild-sustained-instead-of-wrecked-by-people/,2015-02-04T18:48:13+0000,"In a new PBS series, a conservation biologist explores how people can be a nurturing presence in what used to be called “the wild.”",Alaska
CHENEY PROMOTES INCREASING SUPPLY AS ENERGY POLICY,https://www.nytimes.com/2001/05/01/us/cheney-promotes-increasing-supply-as-energy-policy.html,2001-05-01T05:00:00+0000,"Vice Pres Dick Cheney says oil, coal and natural gas will remain America's primary energy resources for foreseeable future, and that Bush administration's energy strategy will aim mainly to increase supply of fossil fuels, rather than limit demand; dismisses as 1970's-era thinking notion that rationing and conservation are answers to nation's energy problems; says only solution is government-backed push to find new domestic sources of oil and gas, including in protected areas of Arctic National Wildlife Refuge, and all-out drive to build power plants; comments at annual meeting of Associated Press in Toronto is most comprehensive comments to date on energy task force he is heading on behalf of Pres Bush; seems partly combative response to Democrats and environmentalists, who argue that administration is using California's electricity shortages as pretext to enact energy policies favored by industry executives for many years; photo (M)",Alaska
How Biden Got From ‘No More Drilling’ to Backing a Huge Project in Alaska,https://www.nytimes.com/2023/03/13/climate/willow-biden-oil-climate.html,2023-03-13T21:47:00+0000,"High gas prices, a looming election and fears of a costly legal battle seem to have shifted the political calculus for the president.",Alaska
"Alaska Thaws, Complicating the Hunt for Oil",https://www.nytimes.com/2004/01/13/science/alaska-thaws-complicating-the-hunt-for-oil.html,2004-01-13T05:00:00+0000,"Warming climate in Alaska's Arctic tundra has reduced number of days seismic vehicles can search for oil reserves to only 103 days compared to 189 days in 1969; Harry Bader, Department of Natural Resources land manager for North Slope, has begun two-year testing process to redefine guidelines for exploration of tundra; current test to determine if vehicles can drive on tundra without harm to ecosystem is six inches of snow and one foot of frozen ground; Bader maintains that more precise measurement of ground conditions and extensive testing and observation of limited area of tundra under pressure from vehicles will yield new ideas that will protect environment and foster exploration; Alaska Conservation Foundation executive director Deborah Williams warns of damaging America's only Arctic region by making policy changes during period when North Slope is already experiencing warming and change; map; photos; graph (L)",Alaska
"In Pristine Alaska, an Oil Giant Prepares to Drill for Decades",https://www.nytimes.com/2023/04/06/climate/willow-alaska-oil-biden.html,2023-04-06T09:00:53+0000,"Scientists say nations must stop new oil and gas projects to avoid climate catastrophe. But after the Biden administration greenlit the $8 billion Willow project, ConocoPhillips is racing ahead.",Alaska
"Too Soon Gone – Gary Braasch, Visual Chronicler of Climate Change",https://dotearth.blogs.nytimes.com/2016/03/08/too-soon-gone-gary-braasch-visual-chronicler-of-climate-change/,2016-03-08T12:30:59+0000,A photographer roaming the globe to chronicle global warming dies exploring an imperiled reef.,Alaska
A BIG PUSH IS ON FOR NATURAL GAS UNDER THE ARCTIC,https://www.nytimes.com/2000/09/28/business/a-big-push-is-on-for-natural-gas-under-the-arctic.html,2000-09-28T05:00:00+0000,"Plans are under way to build one, possibly two, subterranean pipelines to carry Arctic gas to North America's pipeline grid; $10 billion undertaking would take seven years and faces environmental problems and opposition from some conservation groups; for last three decades geologists have been mapping largest known untapped reserves of natural gas in Alaska and Northern Canada; until recently, with gas prices low, indigenous opposition high and environmental issues looming, energy companies have been unable to find way to build pipelines to send gas south; now, with wholesale prices for natural gas doubling in year, with Energy Dept forecasting that demand for natural gas in US will rise 40 percent in next two decades, and with native groups dropping their opposition as they see opportunities for royalties and jobs, push is on to tap Arctic reserves; map with proposed pipeline routes (L)",Alaska
Ferries in Alaska. Rail in Oregon. States Dream Big on Infrastructure Funds.,https://www.nytimes.com/2021/09/24/us/politics/infrastructure-bill-us-states.html,2021-09-24T09:00:29+0000,"The infrastructure bill could reshape priorities across the country, jump-starting critical projects that stalled over funding. These are some of the possibilities.",Alaska
A Wrenching Choice for Alaska Towns in the Path of Climate Change,https://www.nytimes.com/interactive/2016/11/29/science/alaska-global-warming.html,2016-11-29T08:30:28+0000,Alaska is warming about twice as fast as the rest of the nation. So what are the dozens of villages at imminent risk of destruction to do?,Alaska
New and Frozen Frontier Awaits Offshore Oil Drilling,https://www.nytimes.com/2012/05/24/science/earth/shell-arctic-ocean-drilling-stands-to-open-new-oil-frontier.html,2012-05-23T22:57:06+0000,"Despite lively opposition, Shell will start testing wells in northern Alaska, in a moment of major promise and considerable danger.",Alaska
52 Places for a Changed World,https://www.nytimes.com/interactive/2022/travel/52-places-travel-2022.html,2022-01-10T01:45:20+0000,The 2022 list highlights places around the globe where travelers can be part of the solution.,Alaska
The Wreck of the Kulluk,https://www.nytimes.com/2015/01/04/magazine/the-wreck-of-the-kulluk.html,2014-12-30T13:59:10+0000,"Three years ago, Shell spent millions to send a colossal oil rig to drill in the remote seas of the Arctic. But the Arctic had other plans.",Alaska
Since the Oil Spill,https://www.nytimes.com/2004/02/03/opinion/l-since-the-oil-spill-214140.html,2004-02-03T05:00:00+0000,"Letter from ExxonMobil vice president Kenneth P Cohen says company has been penalized for ExxonValdez oil spill, worked to prevent future accidents and made whole those directly affected",Alaska
Toxic in Brooklyn,https://www.nytimes.com/2006/06/09/opinion/toxic-in-brooklyn-839493.html,2006-06-09T05:00:00+0000,"Letter from Marty Markowitz, Brooklyn, NY, borough president, says Brooklynites applaud cleanup effort from Exxon Valdez oil spill (Jun 2 article) but want ExxonMobil to clean up 'long-ignored' oil leak between Greenpoint, Brooklyn and Queens",Alaska
Big Oil and the Arctic,https://www.nytimes.com/2001/02/06/science/l-big-oil-and-the-arctic-785296.html,2001-02-06T05:00:00+0000,Susan Alexander letter opposes oil drilling in Arctic National Wildlife Refuge (Jan 30 article); drawing,Alaska
"Energy, in the Arctic and California",https://www.nytimes.com/2001/02/02/opinion/l-energy-in-the-arctic-and-california-735795.html,2001-02-02T05:00:00+0000,"Letter by American Petroleum Institute president Red Cavaney says that oil exploration does not automatically lead of corruption of areas like Arctic national wildlife refuge, and adds that industry has never maintained that development of coastal plain should be first step in solving country's energy problems (S)",Alaska
