Title,URL,Time,Abstrace,State
Voting in New York and New Jersey? Let Us Help ,https://www.nytimes.com/2018/11/05/opinion/new-york-new-jersey-new-york-times-endorsements.html,2018-11-05T19:17:30+0000,The New York Times endorsements for the 2018 midterm elections.,New Jersey
That Racket? It’s the Sound of Suburbia,https://www.nytimes.com/2007/07/22/nyregion/nyregionspecial2/22rNoise.html,2007-07-22T04:00:00+0000,You don’t have to be a certified acoustical engineer to know that peace and quiet is not quite what it used to be in the suburbs.,New Jersey
A Fall Feast From the Palette,https://www.nytimes.com/2006/09/02/nyregion/nyregionspecial2/03Rmuse.html,2006-09-02T04:00:00+0000,"Foliage is a popular excuse for an autumn outing, but artwork may run a close second. This is the time of year when museums throughout the region roll out their best stuff.",New Jersey
Neighbors Collide With Proposed Revival of Freight Line,https://www.nytimes.com/2003/09/28/nyregion/road-and-rail-neighbors-collide-with-proposed-revival-of-freight-line.html,2003-09-28T05:00:00+0000,Article on opposition from those who live along tracks as well as local officials to plan by New Jersey to rehabilitate about 12 miles of track and reactivate limited freight service on Morristown & Erie Railway line through eight towns; photos (M),New Jersey
Forests in Peril,https://www.nytimes.com/2007/10/07/nyregion/nyregionspecial2/07rCOVER.html,2007-10-07T04:00:00+0000,"Forests cover nearly 60 percent of New York, New Jersey and Connecticut, and there is no question that they will continue to exist. But what will they look like in the future?",New Jersey
"No Title and No Elective Office, but Influence Across New Jersey",https://www.nytimes.com/2006/01/07/nyregion/no-title-and-no-elective-office-but-influence-across-new-jersey.html,2006-01-07T05:00:00+0000,"It was a piece of legislation that could reshape New Jersey's landscape and affect the lives of millions of people.     In the spring of 2004, Gov. James E. McGreevey was pushing the Highlands Preservation Act, a proposal to severely limit new construction near the streams and reservoirs in northern New Jersey, to protect the source of drinking water for half of the state's nine million residents and rein in the growing problem of sprawl in the country's most densely populated state.  ",New Jersey
Corzine Prevails in a Nasty Governor's Campaign in New Jersey,https://www.nytimes.com/2005/11/09/nyregion/metrocampaigns/corzine-prevails-in-a-nasty-governors-campaign-in.html,2005-11-09T05:00:00+0000,"Jon S Corzine, liberal Democrat who parlayed Wall Street wealth and experience into US Senate seat, is elected governor of New Jersey, defeating fellow multimillionaire Douglas R Forrester in nasty campaign that was costliest in state history; Corzine wins 53 percent, Forrester 44 percent; Democrat Timothy M Kaine wins governorship in Virginia, sending powerful message that Pres Bush's standing has fallen in reliably Republican state; Kaine wins 51 percent to 46 percent for Republican Jerry W Kilgore; Corzine, flanked by his three children, talks to cheering supporters in East Brunswick after Forrester concedes; photos; noxious campaign that disgusted voters reviewed (M)",New Jersey
The Sierra Club's Gadfly in the Age of Hardball,https://www.nytimes.com/2005/06/26/nyregion/nyregionspecial2/the-sierra-clubs-gadfly-in-the-age-of-hardball.html,2005-06-26T05:00:00+0000,"THERE he is, skewering Bradley M. Campbell, the state's environmental commissioner as a ''pander bear.'' Or referring to pharmaceutically tainted waters as ''Viagra Falls.'' Or dismissing Acting Gov. Richard J. Codey's State of the State address as ''his 15 minutes of fame'' before an inevitable decline.     Yes, it would have been difficult for even the most casual consumers of New Jersey news in recent years to avoid coming across the name Jeff Tittel.  ",New Jersey
Empowered By the Sun,https://www.nytimes.com/2002/12/08/nyregion/empowered-by-the-sun.html,2002-12-08T05:00:00+0000,"Article on lead that New Jersey is taking in renewable energy industry, particularly solar energy; state's $1 billion Clean Energy Program offers rebates of 50 percent to 60 percent to homeowners and businesses who install new solar- or wind-powered systems; Bob McCoy, for example, plans to have $23,490 photovoltaic panel system installed on his garage; with state rebate, McCoy expects to pay just $9,556 and save at least $550 a year in energy costs; photos (M)",New Jersey
Out to Show He’s Not Just an Old Jersey Name,https://www.nytimes.com/2006/10/23/nyregion/23kean.html,2006-10-23T04:00:00+0000,Thomas H. Kean Jr. must convince skeptics he can fill a Senate seat formerly held by his family.,New Jersey
Abundant Energy or Floating Bombs?,https://www.nytimes.com/2005/12/04/nyregion/nyregionspecial2/abundant-energy-or-floating-bombs.html,2005-12-04T05:00:00+0000,"A FRIGID wind rips up the Delaware River and across the mucky shoreline, rustling the marsh grass. The chill makes the battle over British Petroleum's plan to build a $600 million terminal to receive liquefied natural gas from Trinidad all the more biting.      As New Jersey residents hunker down for a long winter and brace for soaring energy prices, BP is quick to remind whoever chooses to listen that its proposed facility, which the company hopes to have up and running by 2008 here in Gloucester County, will help temper those bills in the years ahead.  ",New Jersey
The Slow Struggle to Bring Back the Oyster,https://www.nytimes.com/2005/06/12/nyregion/nyregionspecial2/the-slow-struggle-to-bring-back-the-oyster.html,2005-06-12T05:00:00+0000,"THE cold, gray bay washes over the tiny oyster seeds nestled in plastic mesh bags. These baby oysters, cultivated by hand on a sandbar north of Cape May, may hold the future for a New Jersey industry that once flourished but is now gasping for breath.    A handful of aquaculturists -- or fish farmers -- are trying to grow a new generation of oysters in this largely barren stretch on Delaware Bay just north of Cape May -- bred to be disease-resistant, spawned in temperature-regulated tanks and nursed on home-grown plankton.  ",New Jersey
Ferries in Alaska. Rail in Oregon. States Dream Big on Infrastructure Funds.,https://www.nytimes.com/2021/09/24/us/politics/infrastructure-bill-us-states.html,2021-09-24T09:00:29+0000,"The infrastructure bill could reshape priorities across the country, jump-starting critical projects that stalled over funding. These are some of the possibilities.",New Jersey
Postcards From the Far Shore,https://www.nytimes.com/2003/07/27/nyregion/postcards-from-the-far-shore.html,2003-07-27T05:00:00+0000,"Article on New Jersey's other shore, 50 miles of deserted coastline along Delaware Bay stretching along Salem, Cumberland and Cape May Counties; much of area, muddy marsh fed by creeks winding toward bay, has been set aside for wetland conservation and remains relatively untouched but development pressures are mounting; photos; map (L)",New Jersey
Out to Show He’s Not Just an Old Jersey Name,https://www.nytimes.com/2006/10/23/nyregion/out-to-show-hes-not-just-an-old-jersey-name.html,2006-10-23T05:00:00+0000,"Thomas H Kean Jr, Republican legislator in tough Senate race in New Jersey, must persuade skeptics that he possesses more than just revered political name; Kean, son of popular former governor, was defeated in 2000 in crowded Republican primary for House seat; he has twice been appointed to legislative posts, winning elections only when he already had incumbent's advantage; even some Republicans say he can be too accommodating and cautious, leaving impression that he wants to avoid offending anyone for sake of future political positioning; over five years in Trenton and while campaigning this year across state, Kean has cast votes or staked out blurry positions on some major issues of day; in state Assembly he advanced bill that would have limited campaign contributions from state contractors, but on many issues, particularly polarizing social ones, he has acted much more tentatively; photos (L)",New Jersey
Engines of Economic Progress,https://www.nytimes.com/2004/08/01/nyregion/engines-of-economic-progress.html,2004-08-01T05:00:00+0000,"Article on state of stock car racing in New Jersey and scene at New Egypt Speedway dirt track in light of proposal in Millville--which has both local and national business and political backing--to develop Nascar motor-sports resort; two tracks have closed in state in last three years and managers say they operate on shoestring, financed by track owners; photos (L)",New Jersey
"Decades After a Plant Closes, Waste Remains",https://www.nytimes.com/2007/07/29/business/yourmoney/29spill.html,2007-07-29T04:00:00+0000,"The Ford Motor Company spent years removing sludge from a site near its shuttered plant in Mahwah, N.J. But a lawsuit claims that the automaker has yet to finish the job.",New Jersey
Visions of an Another Trendy Enclave,https://www.nytimes.com/2004/09/26/nyregion/visions-of-an-another-trendy-enclave.html,2004-09-26T05:00:00+0000,"Article on ambitious plan to transform seven-mile stretch of Delaware River waterfront in aging blue-collar town of Pennsauken, NJ, into haven with new golf course, conference center, upscale shops and high-end townhouses for professionals and well-off empty nesters; $1 billion project faces substantial financial and environmental obstacles, including opposition from some residents; Mayor Rick Taylor and Robert A M Stern, Manhattan architect who has designed master plan, comment; photos (L)",New Jersey
Growing Pains For State Plan,https://www.nytimes.com/2001/01/07/nyregion/growing-pains-for-state-plan.html,2001-01-07T05:00:00+0000,"Article on complications that have arisen for developers and towns as New Jersey revises its master development plan; legally toothless plan cannot block any development but it can influence state regulators who grant permits, particularly in environmentally sensitive areas; state agencies, under Gov Christine, Whitman have begun using plan to guide regulations and spending; photos; maps (L)",New Jersey
The Undoing Of the Industrial Revolution,https://www.nytimes.com/2004/05/09/nyregion/the-undoing-of-the-industrial-revolution.html,2004-05-09T05:00:00+0000,"Article on New Jersey's service economy, which is thriving 15 years after industrial plants began to close and relocate and workers were laid off; recalls closing of J L Prescott Co plant in Passaic in 1989, when 450 workers were laid off; describes recent closing of Ford auto manufacturing plant in Edison, which resulted in layoff 800 employees; photos (L)",New Jersey
Striking Gold in Acres of Brownfields,https://www.nytimes.com/2005/04/17/nyregion/striking-gold-in-acres-of-brownfields.html,2005-04-17T05:00:00+0000,"First of two articles: Cleaning Up in New Jersey; North Carolina-based Cherokee Investment Partners, which specializes in developing contaminated sites, or brownfields, has in last five years dominated development of New Jersey, with 10 to 15 percent of its more than $1 billion in investments tied up in state; multimillion-dollar projects include $1 billion Meadowlands Golf Project, which will include golf courses, nearly 2,000 homes and hotel, office and retail complex, 470-acre golf course project in Bayonne, $1.2 billion redevelopment of 450 acres in Camden and $1 billion plan for 2,700 homes, marina and golf course on Petty's Island and along riverfront in Pennsauken; those skeptical of such large-scale developments say Cherokee has taken advantage of legislation that favors development over preservation, availed itself of government subsidies, appealed to strapped municipalites and has gained political advantage through direct and indirect political donations that impacts many of state's most important land decisions; Cherokee chief executive Tom Darden comments on company's ambitious projects and goals; photos; map (L)",New Jersey
Corrections,https://www.nytimes.com/2004/01/15/nyregion/c-corrections-975168.html,2004-01-15T05:00:00+0000,Correction of Jan 13 article about New Jersey's new auto emissions standards; Vermont has similar law,New Jersey
DuPont in New Jersey,https://www.nytimes.com/2010/02/05/opinion/l05dupont.html,2010-02-05T03:29:46+0000,To the Editor:,New Jersey
The Average Person Needs Ocean Advice,https://www.nytimes.com/2003/07/20/nyregion/l-the-average-person-needs-ocean-advice-592340.html,2003-07-20T05:00:00+0000,Barbara Bennett letter scores Neil Genzlinger's July 13 column for denigrating advocacy group Clean Ocean Action,New Jersey
Environmental Justice,https://www.nytimes.com/2001/01/21/opinion/l-environmental-justice-525685.html,2001-01-21T05:00:00+0000,Savonola Horne letter on Gov Christine Todd Whitman's statement (Jan 18) promising states latitude in on pollution rules; holds Whitman's record in New Jersey hardly commends her to become nation's top environmental enforcement official,New Jersey
Mercury Emissions,https://www.nytimes.com/2004/06/27/opinion/l-mercury-emissions-100510.html,2004-06-27T05:00:00+0000,New Jersey Environmental Protection Dept Comr Bradley M Campbell letter contends that Bush administration's proposed regulations for controlling mercury emissions fall far short of Clean Air Act requirements; maintains that states must limit mercury emissions to protect their own residents as well as downwind states,New Jersey
Clean Ocean Action Inspires Good Deeds,https://www.nytimes.com/2003/07/27/nyregion/l-clean-ocean-action-inspires-good-deeds-682187.html,2003-07-27T05:00:00+0000,Clean Ocean Action executive director Cindy Zipf letter responds to Neil Genzlinger's July 13 column about its annual grassroots action campaign,New Jersey
Brooklyn Doesn't Need Nets To Provide It With Identity; More Like a Nightmare,https://www.nytimes.com/2004/01/25/sports/l-brooklyn-doesn-t-need-nets-to-provide-it-with-identity-more-like-a-nightmare-108855.html,2004-01-25T05:00:00+0000,Edward Hutchinson letter contends that Brooklyn (NYC) cannot support professional sports franchise like New Jersey Nets (S),New Jersey
Weighing the Benefits Of Wind Power,https://www.nytimes.com/2006/11/12/opinion/nyregion/weighing-the-benefits-of-wind-power-703192.html,2006-11-12T05:00:00+0000,"Renewable Energy Long Island executive director Gordian Raacke, retired nuclear engineer Robert W Kupp and William C Ragals Jr letters on November 5 article about use of wind turbines",New Jersey
Congestion Pricing in Manhattan (2 Letters),https://www.nytimes.com/2007/06/10/opinion/l10jersey.html,2007-06-10T04:00:00+0000,Congestion Pricing.,New Jersey
Giving Advice to a New Mayor; Hopewell Threatened by Overdevelopment; My Happy Youth in Jersey City; The Sweet Pleasures of Music-Making (4 Letters),https://www.nytimes.com/2006/10/29/opinion/nyregionopinions/l29jersey.html,2006-10-29T04:00:00+0000,Giving Advice.,New Jersey
Weighing the Benefits Of Wind Power,https://www.nytimes.com/2006/11/12/opinion/nyregion/weighing-the-benefits-of-wind-power-703516.html,2006-11-12T05:00:00+0000,"Renewable Energy Long Island Executive director Gordian Raacke, retired nuclear engineer Robert W Kupp, William C Ragals Jr and Ted and Shirley Black letters on November 5 article about use of wind energy in New York metropolitan region",New Jersey
"Raised Volume, Raised Hackles; Bringing Newark Back From the Brink (3 Letters)",https://www.nytimes.com/2007/07/29/opinion/nyregionopinions/l29jersey.html,2007-07-29T04:00:00+0000,"Raised Volume,.",New Jersey
Weighing the Benefits Of Wind Power,https://www.nytimes.com/2006/11/12/opinion/nyregion/weighing-the-benefits-of-wind-power-691917.html,2006-11-12T05:00:00+0000,Renewable Energy Long Island executive director Gordian Raacke and retired nuclear engineer Robert W Kupp letters on November 5 article about use of wind turbines in New York metropolitan area,New Jersey
Weighing the Benefits of Wind Power; The Port Authority and Fire Codes; Addressing Grief Through Writing (4 Letters),https://www.nytimes.com/2006/11/12/opinion/nyregionopinions/l12jersey.html,2006-11-12T05:00:00+0000,Weighing the Benefits.,New Jersey
The State Should Support Developing Solar Energy,https://www.nytimes.com/2002/06/23/nyregion/l-the-state-should-support-developing-solar-energy-636746.html,2002-06-23T05:00:00+0000,Howard J Burnett letter on June 16 article urges New Jersey to provide leadership by fostering and embracing solar energy,New Jersey
